canonical,variant,type
Teachers Insurance and Annuity Association of America-College Retirement Equities Fund,TeachersInsuranceandAnnuityAssociationofAmerica-CollegeRetirementEquitiesFund,punctuation
Teachers Insurance and Annuity Association of America-College Retirement Equities Fund,Teachers Insurance and Annuity Association of America College Retirement Equities,brand_parent
Teachers Insurance and Annuity Association of America-College Retirement Equities Fund,Teachers Insurance and Annuity Association of America-College Retirement Equities Fund,legal_suffix
Teachers Insurance and Annuity Association of America-College Retirement Equities Fund,TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA-COLLEGE RETIREMENT EQUITIES FUND,typography
Teachers Insurance and Annuity Association of America-College Retirement Equities Fund,teachers insurance and annuity association of america-college retirement equities fund,typography
Tealium,Tealium,punctuation
Tealium,TEALIUM,typography
Tealium,tealium,typography
TechKNOWvatioN,TechKNOWvatioN,punctuation
TechKNOWvatioN,TECHKNOWVATION,typography
TechKNOWvatioN,techknowvation,typography
TechnipFMC,TechnipFMC,punctuation
TechnipFMC,TECHNIPFMC,typography
TechnipFMC,technipfmc,typography
Teck Resources,Teck,partial
Teck Resources,TeckResources,punctuation
Teck Resources,TECK RESOURCES,typography
Teck Resources,teck resources,typography
Telecom Italia Sparkle,Telecom Italia,brand_parent
Telecom Italia Sparkle,TelecomItaliaSparkle,punctuation
Telecom Italia Sparkle,Telecom Italia Sparkle,legal_suffix
Telecom Italia Sparkle,TELECOM ITALIA SPARKLE,typography
Telecom Italia Sparkle,telecom italia sparkle,typography
Telenor Group,Telenor,partial
Telenor Group,TelenorGroup,punctuation
Telenor Group,TELENOR GROUP,typography
Telenor Group,telenor group,typography
Telia,Telia,punctuation
Telia,TELIA,typography
Telia,telia,typography
Telkom Indonesia,Telkom,partial
Telkom Indonesia,TelkomIndonesia,punctuation
Telkom Indonesia,TELKOM INDONESIA,typography
Telkom Indonesia,telkom indonesia,typography
TELUS,TELUS,punctuation
TELUS,telus,typography
TENAGA NASIONAL,TENAGA,partial
TENAGA NASIONAL,TENAGANASIONAL,punctuation
TENAGA NASIONAL,TENAGA NASIONAL,typography
TENAGA NASIONAL,tenaga nasional,typography
Tenaris,Tenaris,punctuation
Tenaris,TENARIS,typography
Tenaris,tenaris,typography
Tencent,Tencent,punctuation
Tencent,TENCENT,typography
Tencent,tencent,typography
Terna Engineering College,Terna Engineering,brand_parent
Terna Engineering College,TernaEngineeringCollege,punctuation
Terna Engineering College,Terna Engineering College,legal_suffix
Terna Engineering College,TERNA ENGINEERING COLLEGE,typography
Terna Engineering College,terna engineering college,typography
Ternium,Ternium,punctuation
Ternium,TERNIUM,typography
Ternium,ternium,typography
Terumo Corporation,Terumo,legal_suffix
Terumo Corporation,TerumoCorporation,punctuation
Terumo Corporation,TERUMO CORPORATION,typography
Terumo Corporation,terumo corporation,typography
Tesla,Tesla,punctuation
Tesla,TESLA,typography
Tesla,tesla,typography
Teva Pharmaceutical Industries,TPI,abbreviation
Teva Pharmaceutical Industries,Teva,partial
Teva Pharmaceutical Industries,Teva Pharmaceutical,brand_parent
Teva Pharmaceutical Industries,TevaPharmaceuticalIndustries,punctuation
Teva Pharmaceutical Industries,TEVA PHARMACEUTICAL INDUSTRIES,typography
Teva Pharmaceutical Industries,teva pharmaceutical industries,typography
Texas Instruments,TexasInstruments,punctuation
Texas Instruments,TEXAS INSTRUMENTS,typography
Texas Instruments,texas instruments,typography
Texoma Medical Center,TMC,abbreviation
Texoma Medical Center,Texoma,partial
Texoma Medical Center,Texoma Medical,brand_parent
Texoma Medical Center,TexomaMedicalCenter,punctuation
Texoma Medical Center,TEXOMA MEDICAL CENTER,typography
Texoma Medical Center,texoma medical center,typography
Textron,Textron,punctuation
Textron,TEXTRON,typography
Textron,textron,typography
TH Medical,TH,partial
TH Medical,THMedical,punctuation
TH Medical,TH MEDICAL,typography
TH Medical,th medical,typography
Thai Beverage,ThaiBeverage,punctuation
Thai Beverage,THAI BEVERAGE,typography
Thai Beverage,thai beverage,typography
Thales Group,Thales,partial
Thales Group,ThalesGroup,punctuation
Thales Group,THALES GROUP,typography
Thales Group,thales group,typography
THE BANK OF NEW YORK MELLON,TBONYM,abbreviation
THE BANK OF NEW YORK MELLON,THE BANK OF NEW YORK,brand_parent
THE BANK OF NEW YORK MELLON,THEBANKOFNEWYORKMELLON,punctuation
THE BANK OF NEW YORK MELLON,THE BANK OF NEW YORK MELLON,typography
THE BANK OF NEW YORK MELLON,the bank of new york mellon,typography
THE BANK OF NEW YORK MELLON,BNYM,abbreviation
THE BANK OF NEW YORK MELLON,BNY Mellon,abbreviation
The Coca-Cola Company,The Coca-Cola,legal_suffix
The Coca-Cola Company,The Coca Cola,brand_parent
The Coca-Cola Company,TheCoca-ColaCompany,punctuation
The Coca-Cola Company,THE COCA-COLA COMPANY,typography
The Coca-Cola Company,the coca-cola company,typography
The General Hospital Corporation,The General Hospital,legal_suffix
The General Hospital Corporation,TheGeneralHospitalCorporation,punctuation
The General Hospital Corporation,THE GENERAL HOSPITAL CORPORATION,typography
The General Hospital Corporation,the general hospital corporation,typography
The Genesis Group,TheGenesisGroup,punctuation
The Genesis Group,THE GENESIS GROUP,typography
The Genesis Group,the genesis group,typography
The Hartford,TheHartford,punctuation
The Hartford,THE HARTFORD,typography
The Hartford,the hartford,typography
The Home Depot,THD,abbreviation
The Home Depot,TheHomeDepot,punctuation
The Home Depot,THE HOME DEPOT,typography
The Home Depot,the home depot,typography
The Kraft Heinz Company,The Kraft Heinz,legal_suffix
The Kraft Heinz Company,TheKraftHeinzCompany,punctuation
The Kraft Heinz Company,THE KRAFT HEINZ COMPANY,typography
The Kraft Heinz Company,the kraft heinz company,typography
The Manufacturers Life Insurance Company,TMLIC,abbreviation
The Manufacturers Life Insurance Company,The Manufacturers Life Insurance,legal_suffix
The Manufacturers Life Insurance Company,TheManufacturersLifeInsuranceCompany,punctuation
The Manufacturers Life Insurance Company,THE MANUFACTURERS LIFE INSURANCE COMPANY,typography
The Manufacturers Life Insurance Company,the manufacturers life insurance company,typography
The MathWorks,TheMathWorks,punctuation
The MathWorks,THE MATHWORKS,typography
The MathWorks,the mathworks,typography
The Move Crew,TheMoveCrew,punctuation
The Move Crew,THE MOVE CREW,typography
The Move Crew,the move crew,typography
The Northwestern Mutual Life Insurance Company,TNMLIC,abbreviation
The Northwestern Mutual Life Insurance Company,The Northwestern Mutual Life Insurance,legal_suffix
The Northwestern Mutual Life Insurance Company,TheNorthwesternMutualLifeInsuranceCompany,punctuation
The Northwestern Mutual Life Insurance Company,THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY,typography
The Northwestern Mutual Life Insurance Company,the northwestern mutual life insurance company,typography
The PNC Financial Services Group,The PNC Financial Services,brand_parent
The PNC Financial Services Group,ThePNCFinancialServicesGroup,punctuation
The PNC Financial Services Group,THE PNC FINANCIAL SERVICES GROUP,typography
The PNC Financial Services Group,the pnc financial services group,typography
The Regents of the University of California,TRotUoC,abbreviation
The Regents of the University of California,TheRegentsoftheUniversityofCalifornia,punctuation
The Regents of the University of California,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,typography
The Regents of the University of California,the regents of the university of california,typography
The Ritz-Carlton Hotel Company,TRCHC,abbreviation
The Ritz-Carlton Hotel Company,The Ritz-Carlton Hotel,legal_suffix
The Ritz-Carlton Hotel Company,The Ritz Carlton Hotel,brand_parent
The Ritz-Carlton Hotel Company,TheRitz-CarltonHotelCompany,punctuation
The Ritz-Carlton Hotel Company,THE RITZ-CARLTON HOTEL COMPANY,typography
The Ritz-Carlton Hotel Company,the ritz-carlton hotel company,typography
The Sherwin-Williams Company,TSWC,abbreviation
The Sherwin-Williams Company,The Sherwin-Williams,legal_suffix
The Sherwin-Williams Company,The Sherwin Williams,brand_parent
The Sherwin-Williams Company,TheSherwin-WilliamsCompany,punctuation
The Sherwin-Williams Company,THE SHERWIN-WILLIAMS COMPANY,typography
The Sherwin-Williams Company,the sherwin-williams company,typography
The Siam Commercial Bank,TSCB,abbreviation
The Siam Commercial Bank,The Siam Commercial,brand_parent
The Siam Commercial Bank,TheSiamCommercialBank,punctuation
The Siam Commercial Bank,The Siam Commercial Bank,legal_suffix
The Siam Commercial Bank,THE SIAM COMMERCIAL BANK,typography
The Siam Commercial Bank,the siam commercial bank,typography
The Siam Commercial Bank Public Company,TSCBPC,abbreviation
The Siam Commercial Bank Public Company,The Siam Commercial Bank Public,legal_suffix
The Siam Commercial Bank Public Company,TheSiamCommercialBankPublicCompany,punctuation
The Siam Commercial Bank Public Company,THE SIAM COMMERCIAL BANK PUBLIC COMPANY,typography
The Siam Commercial Bank Public Company,the siam commercial bank public company,typography
The TJX Companies,The TJX,brand_parent
The TJX Companies,TheTJXCompanies,punctuation
The TJX Companies,The TJX Companies,legal_suffix
The TJX Companies,THE TJX COMPANIES,typography
The TJX Companies,the tjx companies,typography
Thermo Fisher Scientific,Thermo Fisher,brand_parent
Thermo Fisher Scientific,ThermoFisherScientific,punctuation
Thermo Fisher Scientific,THERMO FISHER SCIENTIFIC,typography
Thermo Fisher Scientific,thermo fisher scientific,typography
Third Federal Savings & Loan,Third Federal Savings,brand_parent
Third Federal Savings & Loan,ThirdFederalSavingsLoan,punctuation
Third Federal Savings & Loan,THIRD FEDERAL SAVINGS & LOAN,typography
Third Federal Savings & Loan,third federal savings & loan,typography
ThirdChannel,ThirdChannel,punctuation
ThirdChannel,THIRDCHANNEL,typography
ThirdChannel,thirdchannel,typography
Thomson Reuters,ThomsonReuters,punctuation
Thomson Reuters,THOMSON REUTERS,typography
Thomson Reuters,thomson reuters,typography
Thrivent,Thrivent,punctuation
Thrivent,THRIVENT,typography
Thrivent,thrivent,typography
thyssenkrupp,thyssenkrupp,punctuation
thyssenkrupp,THYSSENKRUPP,typography
Tift Regional Medical Center,Tift,partial
Tift Regional Medical Center,Tift Regional Medical,brand_parent
Tift Regional Medical Center,TiftRegionalMedicalCenter,punctuation
Tift Regional Medical Center,TIFT REGIONAL MEDICAL CENTER,typography
Tift Regional Medical Center,tift regional medical center,typography
Tigercat International,Tigercat,partial
Tigercat International,TigercatInternational,punctuation
Tigercat International,TIGERCAT INTERNATIONAL,typography
Tigercat International,tigercat international,typography
TMMC,TMMC,punctuation
TMMC,tmmc,typography
Toho Technology,Toho,partial
Toho Technology,TohoTechnology,punctuation
Toho Technology,TOHO TECHNOLOGY,typography
Toho Technology,toho technology,typography
Tohoku Electric Power,TEP,abbreviation
Tohoku Electric Power,Tohoku Electric,brand_parent
Tohoku Electric Power,TohokuElectricPower,punctuation
Tohoku Electric Power,TOHOKU ELECTRIC POWER,typography
Tohoku Electric Power,tohoku electric power,typography
Tokio Marine Holdings,Tokio Marine,brand_parent
Tokio Marine Holdings,TokioMarineHoldings,punctuation
Tokio Marine Holdings,TOKIO MARINE HOLDINGS,typography
Tokio Marine Holdings,tokio marine holdings,typography
Tokyo Century Corporation,Tokyo Century,legal_suffix
Tokyo Century Corporation,TokyoCenturyCorporation,punctuation
Tokyo Century Corporation,TOKYO CENTURY CORPORATION,typography
Tokyo Century Corporation,tokyo century corporation,typography
Tokyo Electric Power Company,Tokyo Electric Power,legal_suffix
Tokyo Electric Power Company,TokyoElectricPowerCompany,punctuation
Tokyo Electric Power Company,TOKYO ELECTRIC POWER COMPANY,typography
Tokyo Electric Power Company,tokyo electric power company,typography
Tokyo Electron,TokyoElectron,punctuation
Tokyo Electron,TOKYO ELECTRON,typography
Tokyo Electron,tokyo electron,typography
TOKYO GAS,TOKYOGAS,punctuation
TOKYO GAS,TOKYO GAS,typography
TOKYO GAS,tokyo gas,typography
TOKYU CORPORATION,TOKYUCORPORATION,punctuation
TOKYU CORPORATION,TOKYU CORPORATION,typography
TOKYU CORPORATION,tokyu corporation,typography
Top Frontier,TopFrontier,punctuation
Top Frontier,TOP FRONTIER,typography
Top Frontier,top frontier,typography
TORAY INDUSTRIES,TORAYINDUSTRIES,punctuation
TORAY INDUSTRIES,TORAY INDUSTRIES,typography
TORAY INDUSTRIES,toray industries,typography
Total,Total,punctuation
Total,TOTAL,typography
Total,total,typography
Townsend Lumber,Townsend,partial
Townsend Lumber,TownsendLumber,punctuation
Townsend Lumber,TOWNSEND LUMBER,typography
Townsend Lumber,townsend lumber,typography
TOYOTA INDUSTRIES,TOYOTA,partial
TOYOTA INDUSTRIES,TOYOTAINDUSTRIES,punctuation
TOYOTA INDUSTRIES,TOYOTA INDUSTRIES,typography
TOYOTA INDUSTRIES,toyota industries,typography
TOYOTA MOTOR,TOYOTA,partial
TOYOTA MOTOR,TOYOTAMOTOR,punctuation
TOYOTA MOTOR,TOYOTA MOTOR,typography
TOYOTA MOTOR,toyota motor,typography
Toyota Tsusho,Toyota,partial
Toyota Tsusho,ToyotaTsusho,punctuation
Toyota Tsusho,TOYOTA TSUSHO,typography
Toyota Tsusho,toyota tsusho,typography
Trane Technologies,Trane,partial
Trane Technologies,TraneTechnologies,punctuation
Trane Technologies,TRANE TECHNOLOGIES,typography
Trane Technologies,trane technologies,typography
TransDigm Group,TransDigm,partial
TransDigm Group,TransDigmGroup,punctuation
TransDigm Group,TRANSDIGM GROUP,typography
TransDigm Group,transdigm group,typography
Transneft,Transneft,punctuation
Transneft,TRANSNEFT,typography
Transneft,transneft,typography
Truck-Lite,Truck-Lite,punctuation
Truck-Lite,TRUCK-LITE,typography
Truck-Lite,truck-lite,typography
True North Energy,True North,brand_parent
True North Energy,TrueNorthEnergy,punctuation
True North Energy,TRUE NORTH ENERGY,typography
True North Energy,true north energy,typography
Truist Financial,Truist,partial
Truist Financial,TruistFinancial,punctuation
Truist Financial,TRUIST FINANCIAL,typography
Truist Financial,truist financial,typography
Truphone Limited,Truphone,partial
Truphone Limited,TruphoneLimited,punctuation
Truphone Limited,TRUPHONE LIMITED,typography
Truphone Limited,truphone limited,typography
TTEC,TTEC,punctuation
TTEC,ttec,typography
TUI Group,TUI,partial
TUI Group,TUIGroup,punctuation
TUI Group,TUI GROUP,typography
TUI Group,tui group,typography
Tuple Predictive Labs,Tuple Predictive,brand_parent
Tuple Predictive Labs,TuplePredictiveLabs,punctuation
Tuple Predictive Labs,TUPLE PREDICTIVE LABS,typography
Tuple Predictive Labs,tuple predictive labs,typography
Turkish Airlines,TurkishAirlines,punctuation
Turkish Airlines,TURKISH AIRLINES,typography
Turkish Airlines,turkish airlines,typography
Turner Broadcasting System,Turner Broadcasting,brand_parent
Turner Broadcasting System,TurnerBroadcastingSystem,punctuation
Turner Broadcasting System,TURNER BROADCASTING SYSTEM,typography
Turner Broadcasting System,turner broadcasting system,typography
Tyler Technologies,TylerTechnologies,punctuation
Tyler Technologies,TYLER TECHNOLOGIES,typography
Tyler Technologies,tyler technologies,typography
U Pack,UPack,punctuation
U Pack,U PACK,typography
U Pack,u pack,typography
U.S. Bank,USBank,punctuation
U.S. Bank,U.S. BANK,typography
U.S. Bank,u.s. bank,typography
Uber Technologies,Uber,partial
Uber Technologies,UberTechnologies,punctuation
Uber Technologies,UBER TECHNOLOGIES,typography
Uber Technologies,uber technologies,typography
UBI Banca,UBI,partial
UBI Banca,UBIBanca,punctuation
UBI Banca,UBI BANCA,typography
UBI Banca,ubi banca,typography
UBS,UBS,punctuation
UBS,ubs,typography
UCB,UCB,punctuation
UCB,ucb,typography
Ulta Beauty,UltaBeauty,punctuation
Ulta Beauty,ULTA BEAUTY,typography
Ulta Beauty,ulta beauty,typography
Ultra-Grip International,UGI,abbreviation
Ultra-Grip International,Ultra Grip,brand_parent
Ultra-Grip International,Ultra-GripInternational,punctuation
Ultra-Grip International,ULTRA-GRIP INTERNATIONAL,typography
Ultra-Grip International,ultra-grip international,typography
UNIBAIL-RODAMCO-WESTFIELD,URW,abbreviation
UNIBAIL-RODAMCO-WESTFIELD,UNIBAIL RODAMCO,brand_parent
UNIBAIL-RODAMCO-WESTFIELD,UNIBAIL-RODAMCO-WESTFIELD,punctuation
UNIBAIL-RODAMCO-WESTFIELD,unibail-rodamco-westfield,typography
UniCredit,UniCredit,punctuation
UniCredit,UNICREDIT,typography
UniCredit,unicredit,typography
Unilever,Unilever,punctuation
Unilever,UNILEVER,typography
Unilever,unilever,typography
Uniper,Uniper,punctuation
Uniper,UNIPER,typography
Uniper,uniper,typography
UNIPOL GRUPPO,UNIPOL,partial
UNIPOL GRUPPO,UNIPOLGRUPPO,punctuation
UNIPOL GRUPPO,UNIPOL GRUPPO,typography
UNIPOL GRUPPO,unipol gruppo,typography
Uni-President,Uni-President,punctuation
Uni-President,UNI-PRESIDENT,typography
Uni-President,uni-president,typography
United Airlines,UnitedAirlines,punctuation
United Airlines,UNITED AIRLINES,typography
United Airlines,united airlines,typography
United Parcel Service of America,UPSoA,abbreviation
United Parcel Service of America,UnitedParcelServiceofAmerica,punctuation
