canonical,variant,type
Toho Technology,TohoTechnology,punctuation
Toho Technology,TOHO TECHNOLOGY,typography
Toho Technology,toho technology,typography
Tohoku Electric Power,TEP,abbreviation
Tohoku Electric Power,Tohoku Electric,brand_parent
Tohoku Electric Power,TohokuElectricPower,punctuation
Tohoku Electric Power,TOHOKU ELECTRIC POWER,typography
Tohoku Electric Power,tohoku electric power,typography
Tokio Marine Holdings,Tokio Marine,brand_parent
Tokio Marine Holdings,TokioMarineHoldings,punctuation
Tokio Marine Holdings,TOKIO MARINE HOLDINGS,typography
Tokio Marine Holdings,tokio marine holdings,typography
Tokyo Century Corporation,Tokyo Century,legal_suffix
Tokyo Century Corporation,TokyoCenturyCorporation,punctuation
Tokyo Century Corporation,TOKYO CENTURY CORPORATION,typography
Tokyo Century Corporation,tokyo century corporation,typography
Tokyo Electric Power Company,Tokyo Electric Power,legal_suffix
Tokyo Electric Power Company,TokyoElectricPowerCompany,punctuation
Tokyo Electric Power Company,TOKYO ELECTRIC POWER COMPANY,typography
Tokyo Electric Power Company,tokyo electric power company,typography
Tokyo Electron,TokyoElectron,punctuation
Tokyo Electron,TOKYO ELECTRON,typography
Tokyo Electron,tokyo electron,typography
TOKYO GAS,TOKYOGAS,punctuation
TOKYO GAS,tokyo gas,typography
TOKYU CORPORATION,TOKYUCORPORATION,punctuation
TOKYU CORPORATION,tokyu corporation,typography
Top Frontier,TopFrontier,punctuation
Top Frontier,TOP FRONTIER,typography
Top Frontier,top frontier,typography
TORAY INDUSTRIES,TORAYINDUSTRIES,punctuation
TORAY INDUSTRIES,toray industries,typography
Total,TOTAL,typography
Total,total,typography
Townsend Lumber,Townsend,partial
Townsend Lumber,TownsendLumber,punctuation
Townsend Lumber,TOWNSEND LUMBER,typography
Townsend Lumber,townsend lumber,typography
TOYOTA INDUSTRIES,TOYOTA,partial
TOYOTA INDUSTRIES,TOYOTAINDUSTRIES,punctuation
TOYOTA INDUSTRIES,toyota industries,typography
TOYOTA MOTOR,TOYOTA,partial
TOYOTA MOTOR,TOYOTAMOTOR,punctuation
TOYOTA MOTOR,toyota motor,typography
Toyota Tsusho,Toyota,partial
Toyota Tsusho,ToyotaTsusho,punctuation
Toyota Tsusho,TOYOTA TSUSHO,typography
Toyota Tsusho,toyota tsusho,typography
Trane Technologies,Trane,partial
Trane Technologies,TraneTechnologies,punctuation
Trane Technologies,TRANE TECHNOLOGIES,typography
Trane Technologies,trane technologies,typography
TransDigm Group,TransDigm,partial
TransDigm Group,TransDigmGroup,punctuation
TransDigm Group,TRANSDIGM GROUP,typography
TransDigm Group,transdigm group,typography
Transneft,TRANSNEFT,typography
Transneft,transneft,typography
Truck-Lite,TRUCK-LITE,typography
Truck-Lite,truck-lite,typography
True North Energy,True North,brand_parent
True North Energy,TrueNorthEnergy,punctuation
True North Energy,TRUE NORTH ENERGY,typography
True North Energy,true north energy,typography
Truist Financial,Truist,partial
Truist Financial,TruistFinancial,punctuation
Truist Financial,TRUIST FINANCIAL,typography
Truist Financial,truist financial,typography
Truphone Limited,Truphone,partial
Truphone Limited,TruphoneLimited,punctuation
Truphone Limited,TRUPHONE LIMITED,typography
Truphone Limited,truphone limited,typography
TTEC,ttec,typography
TUI Group,TUI,partial
TUI Group,TUIGroup,punctuation
TUI Group,TUI GROUP,typography
TUI Group,tui group,typography
Tuple Predictive Labs,Tuple Predictive,brand_parent
Tuple Predictive Labs,TuplePredictiveLabs,punctuation
Tuple Predictive Labs,TUPLE PREDICTIVE LABS,typography
Tuple Predictive Labs,tuple predictive labs,typography
Turkish Airlines,TurkishAirlines,punctuation
Turkish Airlines,TURKISH AIRLINES,typography
Turkish Airlines,turkish airlines,typography
Turner Broadcasting System,Turner Broadcasting,brand_parent
Turner Broadcasting System,TurnerBroadcastingSystem,punctuation
Turner Broadcasting System,TURNER BROADCASTING SYSTEM,typography
Turner Broadcasting System,turner broadcasting system,typography
Tyler Technologies,TylerTechnologies,punctuation
Tyler Technologies,TYLER TECHNOLOGIES,typography
Tyler Technologies,tyler technologies,typography
U Pack,UPack,punctuation
U Pack,U PACK,typography
U Pack,u pack,typography
U.S. Bank,USBank,punctuation
U.S. Bank,U.S. BANK,typography
U.S. Bank,u.s. bank,typography
Uber Technologies,Uber,partial
Uber Technologies,UberTechnologies,punctuation
Uber Technologies,UBER TECHNOLOGIES,typography
Uber Technologies,uber technologies,typography
UBI Banca,UBI,partial
UBI Banca,UBIBanca,punctuation
UBI Banca,UBI BANCA,typography
UBI Banca,ubi banca,typography
UBS,ubs,typography
UCB,ucb,typography
Ulta Beauty,UltaBeauty,punctuation
Ulta Beauty,ULTA BEAUTY,typography
Ulta Beauty,ulta beauty,typography
Ultra-Grip International,UGI,abbreviation
Ultra-Grip International,Ultra Grip,brand_parent
Ultra-Grip International,Ultra-GripInternational,punctuation
Ultra-Grip International,ULTRA-GRIP INTERNATIONAL,typography
Ultra-Grip International,ultra-grip international,typography
UNIBAIL-RODAMCO-WESTFIELD,URW,abbreviation
UNIBAIL-RODAMCO-WESTFIELD,UNIBAIL RODAMCO,brand_parent
UNIBAIL-RODAMCO-WESTFIELD,unibail-rodamco-westfield,typography
UniCredit,UNICREDIT,typography
UniCredit,unicredit,typography
Unilever,UNILEVER,typography
Unilever,unilever,typography
Uniper,UNIPER,typography
Uniper,uniper,typography
UNIPOL GRUPPO,UNIPOL,partial
UNIPOL GRUPPO,UNIPOLGRUPPO,punctuation
UNIPOL GRUPPO,unipol gruppo,typography
Uni-President,UNI-PRESIDENT,typography
Uni-President,uni-president,typography
United Airlines,UnitedAirlines,punctuation
United Airlines,UNITED AIRLINES,typography
United Airlines,united airlines,typography
United Parcel Service of America,UPSoA,abbreviation
United Parcel Service of America,UnitedParcelServiceofAmerica,punctuation
United Parcel Service of America,UNITED PARCEL SERVICE OF AMERICA,typography
United Parcel Service of America,united parcel service of america,typography
United Rentals,UnitedRentals,punctuation
United Rentals,UNITED RENTALS,typography
United Rentals,united rentals,typography
United Rotary Brush,URB,abbreviation
United Rotary Brush,United Rotary,brand_parent
United Rotary Brush,UnitedRotaryBrush,punctuation
United Rotary Brush,UNITED ROTARY BRUSH,typography
United Rotary Brush,united rotary brush,typography
United States Steel,USS,abbreviation
United States Steel,UnitedStatesSteel,punctuation
United States Steel,UNITED STATES STEEL,typography
United States Steel,united states steel,typography
Unitedhealth Group,uhg,abbreviation
Unitedhealth Group,Unitedhealth,partial
Unitedhealth Group,UnitedhealthGroup,punctuation
Unitedhealth Group,UNITEDHEALTH GROUP,typography
Unitedhealth Group,unitedhealth group,typography
Universal Health Services,UHS,abbreviation
Universal Health Services,Universal Health,brand_parent
Universal Health Services,UniversalHealthServices,punctuation
Universal Health Services,UNIVERSAL HEALTH SERVICES,typography
Universal Health Services,universal health services,typography
University of Missouri,UoM,abbreviation
University of Missouri,UniversityofMissouri,punctuation
University of Missouri,UNIVERSITY OF MISSOURI,typography
University of Missouri,university of missouri,typography
Unum Group,Unum,partial
Unum Group,UnumGroup,punctuation
Unum Group,UNUM GROUP,typography
Unum Group,unum group,typography
UPM,upm,typography
USAA,usaa,typography
UTi Worldwide,UTi,partial
UTi Worldwide,UTiWorldwide,punctuation
UTi Worldwide,UTI WORLDWIDE,typography
UTi Worldwide,uti worldwide,typography
Vaco,VACO,typography
Vaco,vaco,typography
VakifBank,VAKIFBANK,typography
VakifBank,vakifbank,typography
Vale,VALE,typography
Vale,vale,typography
VALEO,valeo,typography
Valmont Industries,ValmontIndustries,punctuation
Valmont Industries,VALMONT INDUSTRIES,typography
Valmont Industries,valmont industries,typography
Veolia,VEOLIA,typography
Veolia,veolia,typography
Verisk Analytics,Verisk,partial
Verisk Analytics,VeriskAnalytics,punctuation
Verisk Analytics,VERISK ANALYTICS,typography
Verisk Analytics,verisk analytics,typography
Verizon,VERIZON,typography
Verizon,verizon,typography
Vertex Pharmaceuticals,Vertex,partial
Vertex Pharmaceuticals,VertexPharmaceuticals,punctuation
Vertex Pharmaceuticals,VERTEX PHARMACEUTICALS,typography
Vertex Pharmaceuticals,vertex pharmaceuticals,typography
Vestas,VESTAS,typography
Vestas,vestas,typography
ViacomCBS,VIACOMCBS,typography
ViacomCBS,viacomcbs,typography
Vienna Insurance Group,Vienna Insurance,brand_parent
Vienna Insurance Group,ViennaInsuranceGroup,punctuation
Vienna Insurance Group,VIENNA INSURANCE GROUP,typography
Vienna Insurance Group,vienna insurance group,typography
VINCI,vinci,typography
Visa,VISA,typography
Visa,visa,typography
Vistra Corp,Vistra,legal_suffix
Vistra Corp,VistraCorp,punctuation
Vistra Corp,VISTRA CORP,typography
Vistra Corp,vistra corp,typography
Vita Group,VG,abbreviation
Vita Group,Vita,partial
Vita Group,VitaGroup,punctuation
Vita Group,VITA GROUP,typography
Vita Group,vita group,typography
Vivendi,VIVENDI,typography
Vivendi,vivendi,typography
VLCC,vlcc,typography
VMware,VMWARE,typography
VMware,vmware,typography
Vodafone Group,Vodafone,partial
Vodafone Group,VodafoneGroup,punctuation
Vodafone Group,VODAFONE GROUP,typography
Vodafone Group,vodafone group,typography
Voestalpine,VOESTALPINE,typography
Voestalpine,voestalpine,typography
Volkswagen,VOLKSWAGEN,typography
Volkswagen,volkswagen,typography
Vollrath,VOLLRATH,typography
Vollrath,vollrath,typography
Vonovia,VONOVIA,typography
Vonovia,vonovia,typography
Voya Services,Voya,partial
Voya Services,VoyaServices,punctuation
Voya Services,VOYA SERVICES,typography
Voya Services,voya services,typography
V-Soft Consulting,V Soft,brand_parent
V-Soft Consulting,V-SoftConsulting,punctuation
V-Soft Consulting,V-SOFT CONSULTING,typography
V-Soft Consulting,v-soft consulting,typography
VTB,vtb,typography
W. R. Berkley Corporation,WRBC,abbreviation
W. R. Berkley Corporation,W R Berkley,brand_parent
W. R. Berkley Corporation,W. R. Berkley,legal_suffix
W. R. Berkley Corporation,WRBerkleyCorporation,punctuation
W. R. Berkley Corporation,W. R. BERKLEY CORPORATION,typography
W. R. Berkley Corporation,w. r. berkley corporation,typography
W.W. Grainger,WWG,abbreviation
W.W. Grainger,W W,brand_parent
W.W. Grainger,WWGrainger,punctuation
W.W. Grainger,W.W. GRAINGER,typography
W.W. Grainger,w.w. grainger,typography
Walgreen,WALGREEN,typography
Walgreen,walgreen,typography
Walgreens,WALGREENS,typography
Walgreens,walgreens,typography
Walgreens Boots Alliance,WBA,abbreviation
Walgreens Boots Alliance,Walgreens,partial
Walgreens Boots Alliance,Walgreens Boots,brand_parent
Walgreens Boots Alliance,WalgreensBootsAlliance,punctuation
Walgreens Boots Alliance,WALGREENS BOOTS ALLIANCE,typography
Walgreens Boots Alliance,walgreens boots alliance,typography
Walmart,WALMART,typography
Walmart,walmart,typography
Wanhua Chemical Group,WCG,abbreviation
Wanhua Chemical Group,Wanhua,partial
Wanhua Chemical Group,Wanhua Chemical,brand_parent
Wanhua Chemical Group,WanhuaChemicalGroup,punctuation
Wanhua Chemical Group,WANHUA CHEMICAL GROUP,typography
Wanhua Chemical Group,wanhua chemical group,typography
wasp It labs,wasp It,brand_parent
wasp It labs,waspItlabs,punctuation
wasp It labs,WASP IT LABS,typography
wasp It labs,wasp it labs,typography
Waste Connections,WasteConnections,punctuation
Waste Connections,WASTE CONNECTIONS,typography
Waste Connections,waste connections,typography
Waterite,WATERITE,typography
Waterite,waterite,typography
Wayfair,WAYFAIR,typography
Wayfair,wayfair,typography
WEC Energy Group,WEG,abbreviation
WEC Energy Group,WEC,partial
WEC Energy Group,WEC Energy,brand_parent
WEC Energy Group,WECEnergyGroup,punctuation
WEC Energy Group,WEC ENERGY GROUP,typography
WEC Energy Group,wec energy group,typography
WEICHAI POWER,WEICHAI,partial
WEICHAI POWER,WEICHAIPOWER,punctuation
WEICHAI POWER,weichai power,typography
WellCare Health Plans,WHP,abbreviation
WellCare Health Plans,WellCare,partial
WellCare Health Plans,WellCare Health,brand_parent
WellCare Health Plans,WellCareHealthPlans,punctuation
WellCare Health Plans,WELLCARE HEALTH PLANS,typography
WellCare Health Plans,wellcare health plans,typography
Wells Fargo,WF,abbreviation
Wells Fargo,Wells,partial
Wells Fargo,WellsFargo,punctuation
Wells Fargo,WELLS FARGO,typography
Wells Fargo,wells fargo,typography
WESFARMERS,wesfarmers,typography
WEST JAPAN RAILWAY,WJR,abbreviation
WEST JAPAN RAILWAY,WEST,partial
WEST JAPAN RAILWAY,WEST JAPAN,brand_parent
WEST JAPAN RAILWAY,WESTJAPANRAILWAY,punctuation
WEST JAPAN RAILWAY,west japan railway,typography
Western Alliance Bancorporation,WAB,abbreviation
Western Alliance Bancorporation,Western,partial
Western Alliance Bancorporation,Western Alliance,brand_parent
Western Alliance Bancorporation,WesternAllianceBancorporation,punctuation
Western Alliance Bancorporation,WESTERN ALLIANCE BANCORPORATION,typography
Western Alliance Bancorporation,western alliance bancorporation,typography
Western Digital,WesternDigital,punctuation
Western Digital,WESTERN DIGITAL,typography
Western Digital,western digital,typography
Westlake Chemical Corporation,WCC,abbreviation
Westlake Chemical Corporation,Westlake,partial
Westlake Chemical Corporation,Westlake Chemical,legal_suffix
Westlake Chemical Corporation,WestlakeChemicalCorporation,punctuation
Westlake Chemical Corporation,WESTLAKE CHEMICAL CORPORATION,typography
Westlake Chemical Corporation,westlake chemical corporation,typography
Westpac Banking,Westpac,partial
Westpac Banking,WestpacBanking,punctuation
Westpac Banking,WESTPAC BANKING,typography
Westpac Banking,westpac banking,typography
WestRock,WESTROCK,typography
WestRock,westrock,typography
Weyerhaeuser,WEYERHAEUSER,typography
Weyerhaeuser,weyerhaeuser,typography
WH Group,WG,abbreviation
WH Group,WH,partial
WH Group,WHGroup,punctuation
WH Group,WH GROUP,typography
WH Group,wh group,typography
Wheelock and Company,WheelockandCompany,punctuation
Wheelock and Company,WHEELOCK AND COMPANY,typography
Wheelock and Company,wheelock and company,typography
Whirlpool Corporation,Whirlpool,legal_suffix
Whirlpool Corporation,WhirlpoolCorporation,punctuation
Whirlpool Corporation,WHIRLPOOL CORPORATION,typography
Whirlpool Corporation,whirlpool corporation,typography
Wight Consulting,Wight,partial
Wight Consulting,WightConsulting,punctuation
Wight Consulting,WIGHT CONSULTING,typography
Wight Consulting,wight consulting,typography
Williams Grand Prix Engineering,WGPE,abbreviation
Williams Grand Prix Engineering,Williams Grand Prix,brand_parent
Williams Grand Prix Engineering,WilliamsGrandPrixEngineering,punctuation
Williams Grand Prix Engineering,WILLIAMS GRAND PRIX ENGINEERING,typography
Williams Grand Prix Engineering,williams grand prix engineering,typography
Willis Towers Watson,WTW,abbreviation
Willis Towers Watson,Willis,partial
Willis Towers Watson,Willis Towers,brand_parent
Willis Towers Watson,WillisTowersWatson,punctuation
Willis Towers Watson,WILLIS TOWERS WATSON,typography
Willis Towers Watson,willis towers watson,typography
Wilmar International,Wilmar,partial
Wilmar International,WilmarInternational,punctuation
Wilmar International,WILMAR INTERNATIONAL,typography
Wilmar International,wilmar international,typography
Wilson N. Jones Regional Medical Center,WNJRMC,abbreviation
Wilson N. Jones Regional Medical Center,Wilson N Jones Regional Medical,brand_parent
Wilson N. Jones Regional Medical Center,WilsonNJonesRegionalMedicalCenter,punctuation
Wilson N. Jones Regional Medical Center,WILSON N. JONES REGIONAL MEDICAL CENTER,typography
Wilson N. Jones Regional Medical Center,wilson n. jones regional medical center,typography
Windstream Communications,Windstream,partial
Windstream Communications,WindstreamCommunications,punctuation
Windstream Communications,WINDSTREAM COMMUNICATIONS,typography
Windstream Communications,windstream communications,typography
Wipro,WIPRO,typography
Wipro,wipro,typography
